index,Address,Monthly Rent,Property Type,Bath,Bed,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Neighborhood,RegionID,parent-location,population,renter-occupied-households,median-gross-rent,median-household-income,median-property-value,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,eviction-filings,evictions,2016_evict_rate,2016_evict_filing_rate,2011-2015_rent_perc_change,2015-2019_rent_perc_change,potential_bad_landlord,bad_landlord_address,num_stops_quart_mi,num_stops_half_mi,num_stops_3quart_mi,num_stops_1_mi,er_percentile,efr_percentile
4079507,"1000 N Lawndale Ave , Chicago, IL 60651",850,Apt,1.0,2.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4079507,41.8992,-87.7191,POINT (-87.7191 41.8992),170312312001,IL,Cook,Chicago,Humboldt Park,269585,"Cook County, Illinois",1242.0,268.0,909.0,20750.0,167400.0,0.0,22.46,77.54,0.0,0.0,23.0,4.0,1.49,8.58,0.05357142857142857,0.031387319522912745,False,,0,0,0,2,0.26652107861754654,0.7353778959361944
4082746,"9208 S Ellis Ave , Chicago, IL 60619",1500,House,1.0,5.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-House/4082746,41.7273,-87.6001,POINT (-87.6001 41.7273),170314701001,IL,Cook,Chicago,Burnside,137634,"Cook County, Illinois",982.0,191.0,1106.0,31000.0,127700.0,0.0,100.0,0.0,0.0,0.0,21.0,3.0,1.57,10.99,0.01499605367008682,0.09720062208398134,False,,0,0,0,0,0.28095328522597796,0.8724838587162932
4091177,"3000 W Marquette Rd , Chicago, IL 60629",650,Apt,1.0,1.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4091177,41.7719,-87.6985,POINT (-87.6985 41.7719),170316608005,IL,Cook,Chicago,Marquette Park,403148,"Cook County, Illinois",1626.0,362.0,752.0,36389.0,138300.0,2.58,30.38,65.99,0.0,0.0,32.0,10.0,2.76,8.84,0.029065200314218383,0.1,False,,0,0,0,0,0.562191416635017,0.7582605393087732
4091179,"3000 W Marquette Rd , Chicago, IL 60629",900,Apt,1.0,2.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4091179,41.7719,-87.6985,POINT (-87.6985 41.7719),170316608005,IL,Cook,Chicago,Marquette Park,403148,"Cook County, Illinois",1626.0,362.0,752.0,36389.0,138300.0,2.58,30.38,65.99,0.0,0.0,32.0,10.0,2.76,8.84,0.029065200314218383,0.1,False,,0,0,0,0,0.562191416635017,0.7582605393087732
4091873,"7021 S Woodlawn Ave , Chicago, IL 60637",1600,House,2.0,6.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4091873,41.7671,-87.5948,POINT (-87.59480000000001 41.7671),170318418002,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",1976.0,385.0,873.0,32222.0,106300.0,0.0,95.6,2.94,0.0,0.0,24.0,9.0,2.34,6.23,-0.02107728337236534,0.058213716108452954,False,,0,0,0,0,0.4550892518040258,0.45167109760729207
4093982,"2036 W 68th Pl , Chicago, IL 60636",1200,House,1.5,6.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-1-full-bathroom-rental-House/4093982,41.7696,-87.6751,POINT (-87.6751 41.7696),170316714002,IL,Cook,Chicago,West Englewood,269612,"Cook County, Illinois",883.0,128.0,1462.0,29531.0,75600.0,0.0,98.53,1.47,0.0,0.0,3.0,2.0,1.56,2.34,0.0024813895781637717,0.11303630363036303,False,,0,0,0,2,0.2753513102924421,0.06940751993923282
4094102,"5228 S Michigan Ave , Chicago, IL 60615",1200,Apt,1.0,4.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4094102,41.7992,-87.6226,POINT (-87.62260000000001 41.7992),170318361001,IL,Cook,Chicago,Washington Park,275927,"Cook County, Illinois",983.0,307.0,919.0,26250.0,,0.51,94.2,4.78,0.0,0.51,25.0,12.0,3.91,8.14,-0.03381294964028777,0.0387192851824274,False,,0,4,8,10,0.7898784656285606,0.6833459931636916
4095166,"9210 S Ellis Ave , Chicago, IL 60619",1500,House,2.0,6.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4095166,41.7272,-87.6001,POINT (-87.6001 41.7272),170314701001,IL,Cook,Chicago,Burnside,137634,"Cook County, Illinois",982.0,191.0,1106.0,31000.0,127700.0,0.0,100.0,0.0,0.0,0.0,21.0,3.0,1.57,10.99,0.01499605367008682,0.09720062208398134,False,,0,0,0,0,0.28095328522597796,0.8724838587162932
4098191,"1000 N Lawndale Ave , Chicago, IL 60651",1050,Apt,2.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4098191,41.8992,-87.7192,POINT (-87.7192 41.8992),170312312001,IL,Cook,Chicago,Humboldt Park,269585,"Cook County, Illinois",1242.0,268.0,909.0,20750.0,167400.0,0.0,22.46,77.54,0.0,0.0,23.0,4.0,1.49,8.58,0.05357142857142857,0.031387319522912745,False,,0,0,0,2,0.26652107861754654,0.7353778959361944
4108762,"6110 S Maplewood Ave 1, Chicago, IL 60629",1100,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4108762,41.7825,-87.6877,POINT (-87.68770000000001 41.7825),170318350004,IL,Cook,Chicago,Chicago Lawn,269576,"Cook County, Illinois",1414.0,439.0,763.0,15904.0,106500.0,1.13,68.18,30.69,0.0,0.0,15.0,8.0,1.82,3.42,0.04265402843601896,0.09393939393939393,False,,0,0,0,0,0.32842764906950245,0.13397265476642614
4108767,"118 E 59th St , Chicago, IL 60637",1200,House,2.5,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-full-bathroom-rental-House/4108767,41.7877,-87.6214,POINT (-87.62139999999999 41.7877),170314005002,IL,Cook,Chicago,Washington Park,275927,"Cook County, Illinois",1020.0,331.0,798.0,26964.0,234400.0,0.0,99.41,0.0,0.0,0.0,27.0,12.0,3.63,8.16,-0.03381294964028777,0.0387192851824274,False,,0,0,8,10,0.7575958982149639,0.6921762248385872
4114480,"6133 S Indiana Ave , Chicago, IL 60637",900,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4114480,41.782053,-87.621334,POINT (-87.621334 41.782053),170314008002,IL,Cook,Chicago,Washington Park,275927,"Cook County, Illinois",2204.0,620.0,486.0,16528.0,,0.0,99.46,0.0,0.0,0.0,43.0,23.0,3.71,6.94,-0.03381294964028777,0.0387192851824274,False,,0,2,4,10,0.7664261298898595,0.5540258260539309
4115673,"7651 S Langley Ave , Chicago, IL 60619",1400,House,1.5,4.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-House/4115673,41.7553,-87.6074,POINT (-87.6074 41.7553),170316914001,IL,Cook,Chicago,Chatham,273222,"Cook County, Illinois",427.0,152.0,991.0,27893.0,146100.0,0.0,97.66,2.34,0.0,0.0,10.0,6.0,3.95,6.58,-0.003000750187546887,0.08653122648607976,False,,0,0,0,2,0.7935814660083554,0.49544246107102163
4120440,"9528 S Avenue N 2, Chicago, IL 60617",800,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4120440,41.7224327,-87.5389131,POINT (-87.5389131 41.7224327),170315202001,IL,Cook,Chicago,East Side,138166,"Cook County, Illinois",731.0,213.0,773.0,35705.0,58900.0,9.03,3.42,87.55,0.0,0.0,13.0,3.0,1.41,6.1,0.04523026315789474,0.10700236034618411,False,,0,0,0,0,0.24449297379415116,0.4417014812001519
4122266,"1504 S Hamlin Ave , Chicago, IL 60623",1050,Apt,1.5,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4122266,41.8605,-87.7205,POINT (-87.7205 41.8605),170318387002,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",958.0,262.0,939.0,20781.0,177900.0,2.92,85.7,11.38,0.0,0.0,26.0,9.0,3.44,9.92,-0.015256588072122053,0.06267605633802817,False,,0,0,4,10,0.7060387390808963,0.8195024686669199
4138368,"7201 S Vincennes Ave , Chicago, IL 60621",850,Apt,1.0,1.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4138368,41.7634,-87.6286,POINT (-87.62860000000001 41.7634),170316911004,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",1136.0,313.0,806.0,21176.0,,1.06,90.85,2.64,0.0,0.0,15.0,3.0,0.96,4.79,-0.023148148148148147,0.06398104265402843,False,,0,2,2,4,0.16036840106342576,0.2659513862514242
4138375,"7201 S Vincennes Ave , Chicago, IL 60621",800,Apt,1.0,2.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4138375,41.7634,-87.6286,POINT (-87.62860000000001 41.7634),170316911004,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",1136.0,313.0,806.0,21176.0,,1.06,90.85,2.64,0.0,0.0,15.0,3.0,0.96,4.79,-0.023148148148148147,0.06398104265402843,False,,0,2,2,4,0.16036840106342576,0.2659513862514242
4138452,"6751 S Chappel Ave , Chicago, IL 60649",800,Apt,1.0,2.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4138452,41.7719,-87.5749,POINT (-87.5749 41.7719),170314301014,IL,Cook,Chicago,South Shore,269608,"Cook County, Illinois",1149.0,494.0,918.0,30066.0,255300.0,1.48,96.87,0.0,0.0,0.0,54.0,20.0,4.05,10.93,-0.028191072826938137,0.038678485092667206,False,,0,0,0,0,0.8080136726167869,0.8674515761488796
4138461,"1418 E 67th Pl , Chicago, IL 60637",1000,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4138461,41.773,-87.5908,POINT (-87.5908 41.773),170314303001,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",958.0,414.0,994.0,30795.0,141700.0,0.52,98.96,0.0,0.0,0.0,32.0,12.0,2.9,7.73,-0.02107728337236534,0.058213716108452954,False,,0,0,0,2,0.6114698063045955,0.6266616027345233
4138465,"1418 E 67th Pl , Chicago, IL 60637",900,Apt,1.0,2.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4138465,41.773,-87.5908,POINT (-87.5908 41.773),170314303001,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",958.0,414.0,994.0,30795.0,141700.0,0.52,98.96,0.0,0.0,0.0,32.0,12.0,2.9,7.73,-0.02107728337236534,0.058213716108452954,False,,0,0,0,2,0.6114698063045955,0.6266616027345233
4138469,"9101 S Cottage Grove Ave , Chicago, IL 60619",850,Apt,1.0,1.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4138469,41.7293,-87.6046,POINT (-87.6046 41.7293),170314408002,IL,Cook,Chicago,Burnside,137634,"Cook County, Illinois",862.0,277.0,799.0,18565.0,87000.0,0.0,97.68,2.32,0.0,0.0,24.0,9.0,3.25,8.66,0.01499605367008682,0.09720062208398134,False,,0,0,0,0,0.6798328902392708,0.742309153057349
4138471,"9101 S Cottage Grove Ave , Chicago, IL 60619",900,Apt,1.0,2.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4138471,41.7293,-87.6046,POINT (-87.6046 41.7293),170314408002,IL,Cook,Chicago,Burnside,137634,"Cook County, Illinois",862.0,277.0,799.0,18565.0,87000.0,0.0,97.68,2.32,0.0,0.0,24.0,9.0,3.25,8.66,0.01499605367008682,0.09720062208398134,False,,0,0,0,0,0.6798328902392708,0.742309153057349
4141218,"8046 S Marquette Ave , Chicago, IL 60617",1200,Apt,2.0,4.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4141218,41.7486,-87.5592,POINT (-87.5592 41.7486),170314603022,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",683.0,224.0,634.0,27578.0,106300.0,0.0,92.97,7.03,0.0,0.0,23.0,9.0,4.02,10.27,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.8016521078617547,0.8308963159893658
4141220,"8426 S Kerfoot Ave , Chicago, IL 60620",1500,House,2.0,6.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4141220,41.7406,-87.6401,POINT (-87.6401 41.7406),170317109002,IL,Cook,Chicago,Gresham,269571,"Cook County, Illinois",1562.0,258.0,752.0,22266.0,155400.0,0.0,95.52,3.65,0.0,0.0,9.0,2.0,0.78,3.49,-0.0031007751937984496,0.09720062208398134,False,,0,0,0,2,0.12476262818078238,0.14023927079377135
4142397,"8834 S Exchange Ave , Chicago, IL 60617",950,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4142397,41.7345,-87.5531,POINT (-87.5531 41.7345),170314607002,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",808.0,174.0,660.0,37571.0,,0.0,26.11,73.89,0.0,0.0,12.0,7.0,4.02,6.9,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.8016521078617547,0.5473794151158374
4146411,"6832 S Dorchester Ave , Chicago, IL 60637",900,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146411,41.7705,-87.5914,POINT (-87.59139999999999 41.7705),170314303003,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",535.0,176.0,1047.0,,,0.0,100.0,0.0,0.0,0.0,8.0,2.0,1.14,4.55,-0.02107728337236534,0.058213716108452954,False,,0,0,0,0,0.19426509684770224,0.2269274591720471
4146413,"6618 S Marquette Rd , Chicago, IL 60637",900,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146413,41.7742,-87.6133,POINT (-87.6133 41.7742),170314207005,IL,Cook,Chicago,West Woodlawn,403353,"Cook County, Illinois",465.0,195.0,993.0,,,0.43,92.9,0.43,6.24,0.0,28.0,19.0,9.74,14.36,-0.04661654135338346,0.026813880126182965,False,,0,2,4,6,0.9973414356247626,0.9639194834789214
4146417,"6936 S Kimbark Ave , Chicago, IL 60637",900,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146417,41.7688,-87.5943,POINT (-87.5943 41.7688),170318418002,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",1976.0,385.0,873.0,32222.0,106300.0,0.0,95.6,2.94,0.0,0.0,24.0,9.0,2.34,6.23,-0.02107728337236534,0.058213716108452954,False,,0,0,0,2,0.4550892518040258,0.45167109760729207
4146422,"1307 E 69th St , Chicago, IL 60637",900,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146422,41.7696,-87.5937,POINT (-87.5937 41.7696),170318418002,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",1976.0,385.0,873.0,32222.0,106300.0,0.0,95.6,2.94,0.0,0.0,24.0,9.0,2.34,6.23,-0.02107728337236534,0.058213716108452954,False,,0,0,0,2,0.4550892518040258,0.45167109760729207
4146428,"6149 S Campbell Ave , Chicago, IL 60629",900,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146428,41.7814,-87.686,POINT (-87.68600000000001 41.7814),170318350002,IL,Cook,Chicago,Chicago Lawn,269576,"Cook County, Illinois",1185.0,206.0,795.0,24167.0,114600.0,3.8,88.02,6.84,0.0,0.0,25.0,9.0,4.37,12.14,0.04265402843601896,0.09393939393939393,False,,0,0,0,0,0.833270034181542,0.9122673756171668
4146438,"7111 S Ingleside Ave , Chicago, IL 60619",900,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146438,41.7655,-87.6015,POINT (-87.6015 41.7655),170318418002,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",1976.0,385.0,873.0,32222.0,106300.0,0.0,95.6,2.94,0.0,0.0,24.0,9.0,2.34,6.23,-0.02107728337236534,0.058213716108452954,False,,0,0,0,0,0.4550892518040258,0.45167109760729207
4146444,"7019 S Dante Ave , Chicago, IL 60637",900,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146444,41.7673,-87.589,POINT (-87.589 41.7673),170314303002,IL,Cook,Chicago,Grand Crossing,276349,"Cook County, Illinois",648.0,239.0,812.0,17292.0,75000.0,0.0,98.92,0.0,0.0,1.08,24.0,9.0,3.77,10.04,-0.02107728337236534,0.058213716108452954,False,,0,0,0,0,0.7728826433725788,0.8266236232434485
4146450,"5459 W Walton St , Chicago, IL 60651",1100,Apt,1.0,4.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4146450,41.8973,-87.763,POINT (-87.76300000000001 41.8973),170312512003,IL,Cook,Chicago,South Austin,403120,"Cook County, Illinois",727.0,143.0,794.0,49250.0,162500.0,6.05,93.95,0.0,0.0,0.0,8.0,3.0,2.1,5.59,-0.003479471120389701,0.05377094972067039,False,,0,0,2,6,0.3996391948347892,0.3531143182681352
4155736,"1133 W 110th Pl , Chicago, IL 60643",1500,House,2.0,5.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4155736,41.6929,-87.651,POINT (-87.651 41.6929),170317501004,IL,Cook,Chicago,Morgan Park,269595,"Cook County, Illinois",1593.0,250.0,685.0,35600.0,115400.0,0.0,96.67,0.0,0.0,0.0,21.0,1.0,0.4,8.4,-0.008178438661710037,0.10044977511244378,False,,0,0,0,0,0.05601974933535891,0.7123053551082416
4156258,"1249 W 108th Pl , Chicago, IL 60643",950,House,2.0,2.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-House/4156258,41.6965,-87.6542,POINT (-87.6542 41.6965),170317501004,IL,Cook,Chicago,Morgan Park,269595,"Cook County, Illinois",1593.0,250.0,685.0,35600.0,115400.0,0.0,96.67,0.0,0.0,0.0,21.0,1.0,0.4,8.4,-0.008178438661710037,0.10044977511244378,False,,0,0,0,0,0.05601974933535891,0.7123053551082416
4158429,"640 N Troy St 2, Chicago, IL 60612",1000,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4158429,41.893132,-87.705579,POINT (-87.705579 41.893132),170318367002,IL,Cook,Chicago,East Garfield Park,269577,"Cook County, Illinois",1274.0,262.0,902.0,32857.0,225800.0,5.49,72.21,22.29,0.0,0.0,18.0,7.0,2.67,6.87,-0.012162162162162163,0.03419972640218878,False,,0,0,2,6,0.5244967717432586,0.5434865172806684
4159303,"8109 S Muskegon Ave 1, Chicago, IL 60617",1100,Apt,1.0,3.0,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4159303,41.7479,-87.5549,POINT (-87.5549 41.7479),170314603024,IL,Cook,Chicago,South Chicago,140437,"Cook County, Illinois",1453.0,268.0,903.0,20965.0,118200.0,1.65,93.81,4.54,0.0,0.0,16.0,8.0,2.99,5.97,0.02642113690952762,0.06708268330733229,False,,0,0,0,0,0.6358716293201672,0.4255601974933536
4160923,"7111 S Eberhart Ave 1fl, Chicago, IL 60619",1000,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4160923,41.7653,-87.6125,POINT (-87.6125 41.7653),170316909004,IL,Cook,Chicago,Park Manor,403356,"Cook County, Illinois",1027.0,230.0,880.0,34178.0,126400.0,0.0,100.0,0.0,0.0,0.0,21.0,11.0,4.78,9.13,-0.023148148148148147,0.06398104265402843,False,,0,0,2,2,0.8689707557918724,0.7785795670338017
4172183,"1347 S Avers Ave 1, Chicago, IL 60623",950,Apt,1.0,2.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4172183,41.863,-87.7211,POINT (-87.72110000000001 41.863),170318387001,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",2285.0,565.0,927.0,15688.0,180100.0,0.0,89.32,4.07,0.0,0.0,27.0,11.0,1.95,4.78,-0.015256588072122053,0.06267605633802817,False,,0,0,4,8,0.3664071401443221,0.2606342575009495
4175158,"3617 W Grenshaw St  2, Chicago, IL 60624",1250,Apt,1.0,3.0,Available Now,(312) 434-6976,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4175158,41.8671,-87.7162,POINT (-87.7162 41.8671),170318430001,IL,Cook,Chicago,Homan Square,403327,"Cook County, Illinois",1285.0,436.0,689.0,15756.0,,0.0,99.07,0.39,0.54,0.0,41.0,10.0,2.29,9.4,,,False,,0,0,4,6,0.4461640714014432,0.7934865172806684
4177197,"6618 S Maryland Ave 2, Chicago, IL 60637",1100,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4177197,41.774361,-87.604922,POINT (-87.604922 41.774361),170314208002,IL,Cook,Chicago,Woodlawn,276138,"Cook County, Illinois",1241.0,347.0,945.0,23352.0,175600.0,2.82,89.93,6.77,0.0,0.0,28.0,12.0,3.46,8.07,-0.02700781805259417,0.02410518626734843,False,,0,2,4,4,0.7174325864033422,0.6711925560197494
4180384,"1547 S Kolin Ave Apt, Chicago, IL 60623",1100,Apt,1.0,2.0,Available Now,(312) 434-6976,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4180384,41.8592,-87.7333,POINT (-87.7333 41.8592),170312909003,IL,Cook,Chicago,Archer Heights,269568,"Cook County, Illinois",840.0,298.0,736.0,18438.0,106600.0,0.0,98.57,1.43,0.0,0.0,19.0,5.0,1.68,6.38,-0.015256588072122053,0.06267605633802817,False,,0,2,4,6,0.2988036460311432,0.4679073300417774
4186196,"7020 S Stewart Ave 1, Chicago, IL 60621",1100,Apt,1.0,3.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4186196,41.7664479,-87.634343,POINT (-87.634343 41.7664479),170316903002,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",1904.0,484.0,672.0,16179.0,,9.3,88.92,0.63,0.0,0.0,13.0,5.0,1.03,2.69,-0.018268467037331215,0.0744336569579288,False,,0,2,2,4,0.18439042916824916,0.08649829092290164
4186729,"3717 W Ohio St 2, Chicago, IL 60624",1200,Apt,1.0,3.0,Available Now,(708) 749-8000,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4186729,41.8915,-87.7193,POINT (-87.7193 41.8915),170312315005,IL,Cook,Chicago,East Garfield Park,269577,"Cook County, Illinois",1391.0,238.0,1135.0,,123400.0,0.0,83.18,16.82,0.0,0.0,7.0,2.0,0.84,2.94,-0.012162162162162163,0.03419972640218878,False,,0,2,4,6,0.13881503987846563,0.10093049753133308
4187220,"5842 S May St , Chicago, IL 60621",1250,Apt,1.0,5.0,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-Apt/4187220,41.787401,-87.653844,POINT (-87.65384400000001 41.787401),170316805002,IL,Cook,Chicago,Englewood,138261,"Cook County, Illinois",797.0,229.0,997.0,17607.0,88600.0,0.88,99.12,0.0,0.0,0.0,23.0,12.0,5.24,10.04,-0.018268467037331215,0.0744336569579288,False,,0,0,0,4,0.89156855298139,0.8266236232434485
