,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID,year,eviction-rate,eviction-filing-rate,2011-2015,2015-2019
69,"8046 S Marquette Ave , Chicago, IL 60617",1200,Apt,2.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4141218,41.7486,-87.5592,POINT (-87.5592 41.7486),170314603022,IL,Cook,Chicago,South Chicago,140437,2016,4.02,10.27,0.02642113690952762,0.06708268330733229
70,"8426 S Kerfoot Ave , Chicago, IL 60620",1500,House,2.0,6.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4141220,41.7406,-87.6401,POINT (-87.6401 41.7406),170317109002,IL,Cook,Chicago,Gresham,269571,2016,0.78,3.49,-0.0031007751937984496,0.09720062208398134
71,"8834 S Exchange Ave , Chicago, IL 60617",950,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4142397,41.7345,-87.5531,POINT (-87.5531 41.7345),170314607002,IL,Cook,Chicago,South Chicago,140437,2016,4.02,6.9,0.02642113690952762,0.06708268330733229
72,"6832 S Dorchester Ave , Chicago, IL 60637",900,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146411,41.7705,-87.5914,POINT (-87.59139999999999 41.7705),170314303003,IL,Cook,Chicago,Grand Crossing,276349,2016,1.14,4.55,-0.02107728337236534,0.058213716108452954
73,"6618 S Marquette Rd , Chicago, IL 60637",900,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146413,41.7742,-87.6133,POINT (-87.6133 41.7742),170314207005,IL,Cook,Chicago,West Woodlawn,403353,2016,9.74,14.36,-0.04661654135338346,0.026813880126182965
74,"6936 S Kimbark Ave , Chicago, IL 60637",900,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146417,41.7688,-87.5943,POINT (-87.5943 41.7688),170318418002,IL,Cook,Chicago,Grand Crossing,276349,2016,2.34,6.23,-0.02107728337236534,0.058213716108452954
75,"1307 E 69th St , Chicago, IL 60637",900,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146422,41.7696,-87.5937,POINT (-87.5937 41.7696),170318418002,IL,Cook,Chicago,Grand Crossing,276349,2016,2.34,6.23,-0.02107728337236534,0.058213716108452954
76,"6149 S Campbell Ave , Chicago, IL 60629",900,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146428,41.7814,-87.686,POINT (-87.68600000000001 41.7814),170318350002,IL,Cook,Chicago,Chicago Lawn,269576,2016,4.37,12.14,0.04265402843601896,0.09393939393939393
77,"7111 S Ingleside Ave , Chicago, IL 60619",900,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146438,41.7655,-87.6015,POINT (-87.6015 41.7655),170318418002,IL,Cook,Chicago,Grand Crossing,276349,2016,2.34,6.23,-0.02107728337236534,0.058213716108452954
78,"7019 S Dante Ave , Chicago, IL 60637",900,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4146444,41.7673,-87.589,POINT (-87.589 41.7673),170314303002,IL,Cook,Chicago,Grand Crossing,276349,2016,3.77,10.04,-0.02107728337236534,0.058213716108452954
79,"5459 W Walton St , Chicago, IL 60651",1100,Apt,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4146450,41.8973,-87.763,POINT (-87.76300000000001 41.8973),170312512003,IL,Cook,Chicago,South Austin,403120,2016,2.1,5.59,-0.003479471120389701,0.05377094972067039
80,"1133 W 110th Pl , Chicago, IL 60643",1500,House,2.0,5.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4155736,41.6929,-87.651,POINT (-87.651 41.6929),170317501004,IL,Cook,Chicago,Morgan Park,269595,2016,0.4,8.4,-0.008178438661710037,0.10044977511244378
81,"1249 W 108th Pl , Chicago, IL 60643",950,House,2.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-House/4156258,41.6965,-87.6542,POINT (-87.6542 41.6965),170317501004,IL,Cook,Chicago,Morgan Park,269595,2016,0.4,8.4,-0.008178438661710037,0.10044977511244378
82,"640 N Troy St 2, Chicago, IL 60612",1000,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4158429,41.893132,-87.705579,POINT (-87.705579 41.893132),170318367002,IL,Cook,Chicago,East Garfield Park,269577,2016,2.67,6.87,-0.012162162162162163,0.03419972640218878
83,"8109 S Muskegon Ave 1, Chicago, IL 60617",1100,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4159303,41.7479,-87.5549,POINT (-87.5549 41.7479),170314603024,IL,Cook,Chicago,South Chicago,140437,2016,2.99,5.97,0.02642113690952762,0.06708268330733229
84,"7111 S Eberhart Ave 1fl, Chicago, IL 60619",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4160923,41.7653,-87.6125,POINT (-87.6125 41.7653),170316909004,IL,Cook,Chicago,Park Manor,403356,2016,4.78,9.13,-0.023148148148148147,0.06398104265402843
85,"1347 S Avers Ave 1, Chicago, IL 60623",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4172183,41.863,-87.7211,POINT (-87.72110000000001 41.863),170318387001,IL,Cook,Chicago,Archer Heights,269568,2016,1.95,4.78,-0.015256588072122053,0.06267605633802817
86,"3617 W Grenshaw St  2, Chicago, IL 60624",1250,Apt,1.0,3.0,Yes,Available Now,(312) 434-6976,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4175158,41.8671,-87.7162,POINT (-87.7162 41.8671),170318430001,IL,Cook,Chicago,Homan Square,403327,2016,2.29,9.4,,
87,"6618 S Maryland Ave 2, Chicago, IL 60637",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4177197,41.774361,-87.604922,POINT (-87.604922 41.774361),170314208002,IL,Cook,Chicago,Woodlawn,276138,2016,3.46,8.07,-0.02700781805259417,0.02410518626734843
88,"1547 S Kolin Ave Apt, Chicago, IL 60623",1100,Apt,1.0,2.0,Yes,Available Now,(312) 434-6976,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4180384,41.8592,-87.7333,POINT (-87.7333 41.8592),170312909003,IL,Cook,Chicago,Archer Heights,269568,2016,1.68,6.38,-0.015256588072122053,0.06267605633802817
89,"7020 S Stewart Ave 1, Chicago, IL 60621",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4186196,41.7664479,-87.634343,POINT (-87.634343 41.7664479),170316903002,IL,Cook,Chicago,Englewood,138261,2016,1.03,2.69,-0.018268467037331215,0.0744336569579288
90,"3717 W Ohio St 2, Chicago, IL 60624",1200,Apt,1.0,3.0,Yes,Available Now,(708) 749-8000,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4186729,41.8915,-87.7193,POINT (-87.7193 41.8915),170312315005,IL,Cook,Chicago,East Garfield Park,269577,2016,0.84,2.94,-0.012162162162162163,0.03419972640218878
91,"5842 S May St , Chicago, IL 60621",1250,Apt,1.0,5.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-Apt/4187220,41.787401,-87.653844,POINT (-87.65384400000001 41.787401),170316805002,IL,Cook,Chicago,Englewood,138261,2016,5.24,10.04,-0.018268467037331215,0.0744336569579288
92,"8040 S Maryland Ave 3, Chicago, IL 60619",1075,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4188415,41.748245,-87.604218,POINT (-87.604218 41.748245),170314401014,IL,Cook,Chicago,East Chatham,403360,2016,5.19,12.06,-0.04291497975708502,0.05499153976311337
93,"636 N Lavergne Ave 2n, Chicago, IL 60644",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4188550,41.8924258,-87.7506069,POINT (-87.75060689999999 41.8924258),170312516001,IL,Cook,Chicago,South Austin,403120,2016,1.82,5.82,-0.003479471120389701,0.05377094972067039
94,"4926 S Vincennes Ave , Chicago, IL 60615",1500,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4191152,41.8049469,-87.6138569,POINT (-87.6138569 41.8049469),170313819001,IL,Cook,Chicago,Bronzeville,403145,2016,1.3,5.63,0.0026827632461435278,0.030100334448160536
95,"8200 S Maryland Ave , Chicago, IL 60619",1025,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4193334,41.745601,-87.604151,POINT (-87.604151 41.745601),170314401024,IL,Cook,Chicago,East Chatham,403360,2016,8.2,13.56,-0.04291497975708502,0.05499153976311337
96,"8200 S Maryland Ave , Chicago, IL 60619",925,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4193335,41.745601,-87.604151,POINT (-87.604151 41.745601),170314401024,IL,Cook,Chicago,East Chatham,403360,2016,8.2,13.56,-0.04291497975708502,0.05499153976311337
97,"8929 S Buffalo Ave 1, Chicago, IL 60617",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4194938,41.732903,-87.543948,POINT (-87.543948 41.732903),170318339001,IL,Cook,Chicago,South Chicago,140437,2016,1.75,5.25,0.02642113690952762,0.06708268330733229
98,"5437 S Laflin St , Chicago, IL 60609",1050,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4198402,41.7948,-87.662,POINT (-87.66200000000001 41.7948),170316119001,IL,Cook,Chicago,Back of the Yards,403146,2016,1.98,4.62,0.0,0.08339828526890102
99,"11807 S Emerald Ave , Chicago, IL 60628",1250,House,2.0,5.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4198409,41.6794,-87.6404,POINT (-87.6404 41.6794),170315302003,IL,Cook,Chicago,West Pullman,140913,2016,2.06,5.15,0.009828009828009828,0.12570965125709652
100,"8006 S Ingleside Ave , Chicago, IL 60619",1400,House,2.0,5.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4198412,41.7492,-87.6018,POINT (-87.6018 41.7492),170314401014,IL,Cook,Chicago,East Chatham,403360,2016,5.19,12.06,-0.04291497975708502,0.05499153976311337
101,"7822 S Ingleside Ave , Chicago, IL 60619",1300,House,2.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4198415,41.7524,-87.6019,POINT (-87.6019 41.7524),170316915003,IL,Cook,Chicago,Grand Crossing,276349,2016,5.71,13.57,-0.02107728337236534,0.058213716108452954
102,"8622 S Marquette Ave , Chicago, IL 60617",1400,House,2.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4198417,41.7383,-87.5591,POINT (-87.5591 41.7383),170314603012,IL,Cook,Chicago,South Chicago,140437,2016,2.69,6.45,0.02642113690952762,0.06708268330733229
103,"3640 W Thomas St , Chicago, IL 60651",950,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4198418,41.901038,-87.718187,POINT (-87.718187 41.901038),170312312001,IL,Cook,Chicago,Humboldt Park,269585,2016,1.49,8.58,0.05357142857142857,0.031387319522912745
104,"7715 S South Shore Dr , Chicago, IL 60649",780,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4200448,41.7567,-87.5529,POINT (-87.55289999999999 41.7567),170314314003,IL,Cook,Chicago,South Shore,269608,2016,5.56,11.46,-0.028191072826938137,0.038678485092667206
105,"646 W 61st St 1  , Chicago, IL 60621",1200,Apt,1.5,4.0,Yes,Available Now,(708) 257-6009,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-Apt/4204761,41.7837,-87.6419,POINT (-87.64190000000001 41.7837),170318348003,IL,Cook,Chicago,Englewood,138261,2016,1.59,3.17,-0.018268467037331215,0.0744336569579288
106,"3509 S Western Blvd 2, Chicago, IL 60609",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4205319,41.829962,-87.684023,POINT (-87.684023 41.829962),170315905001,IL,Cook,Chicago,McKinley Park,139408,2016,0.28,1.71,-0.005372733378106112,0.11478730587440918
107,"1208 W 52nd St 1, Chicago, IL 60609",950,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4205392,41.799874,-87.6554589,POINT (-87.6554589 41.799874),170316119002,IL,Cook,Chicago,Back of the Yards,403146,2016,1.92,5.77,0.0,0.08339828526890102
108,"5953 S Elizabeth St 2, Chicago, IL 60636",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4207065,41.785335,-87.655514,POINT (-87.655514 41.785335),170316709001,IL,Cook,Chicago,Englewood,138261,2016,2.4,5.6,-0.018268467037331215,0.0744336569579288
109,"6955 S Maplewood Ave 1, Chicago, IL 60629",850,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4208623,41.7667,-87.687,POINT (-87.687 41.7667),170316609002,IL,Cook,Chicago,Lithuanian Plaza,403339,2016,1.82,4.55,,
110,"1630 S Karlov Ave 3, Chicago, IL 60623",1290,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4208937,41.857855,-87.727712,POINT (-87.727712 41.857855),170312925001,IL,Cook,Chicago,Archer Heights,269568,2016,3.45,6.21,-0.015256588072122053,0.06267605633802817
111,"7822 S Ingleside Ave , Chicago, IL 60619",1300,House,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-House/4216546,41.7524,-87.6019,POINT (-87.6019 41.7524),170316915003,IL,Cook,Chicago,Grand Crossing,276349,2016,5.71,13.57,-0.02107728337236534,0.058213716108452954
112,"11741 S Sangamon St 2, Chicago, IL 60643",1300,Apt,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4216551,41.6802,-87.6453,POINT (-87.64530000000001 41.6802),170315303001,IL,Cook,Chicago,West Pullman,140913,2016,1.9,4.43,0.009828009828009828,0.12570965125709652
113,"12354 S Lowe Ave , Chicago, IL 60628",1300,House,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4216558,41.669,-87.6383,POINT (-87.6383 41.669),170315305032,IL,Cook,Chicago,West Pullman,140913,2016,5.34,12.14,0.009828009828009828,0.12570965125709652
114,"12231 S Loomis St , Chicago, IL 60643",1300,House,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-House/4216570,41.6712,-87.656,POINT (-87.65600000000001 41.6712),170315304002,IL,Cook,Chicago,West Pullman,140913,2016,2.86,5.71,0.009828009828009828,0.12570965125709652
115,"3638 W Thomas St 1, Chicago, IL 60651",950,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4216591,41.90104,-87.717954,POINT (-87.71795400000001 41.90104),170312312001,IL,Cook,Chicago,Humboldt Park,269585,2016,1.49,8.58,0.05357142857142857,0.031387319522912745
116,"8954 S Bishop St , Chicago, IL 60620",1300,House,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4216608,41.7306,-87.6595,POINT (-87.65949999999999 41.7306),170317302014,IL,Cook,Chicago,Brainerd,403378,2016,1.88,6.07,0.0030959752321981426,0.11265432098765432
117,"1735 W 79th St , Chicago, IL 60620",755,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4217122,41.7501,-87.6673,POINT (-87.6673 41.7501),170317105002,IL,Cook,Chicago,Gresham,269571,2016,3.28,5.9,-0.0031007751937984496,0.09720062208398134
118,"5455 S Ingleside Ave 2w, Chicago, IL 60615",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4218995,41.7961,-87.6023,POINT (-87.6023 41.7961),170314105001,IL,Cook,Chicago,Hyde Park,269586,2016,1.17,3.52,0.06304493628437291,-0.015141955835962145
119,"9421 S Burnside Ave , Chicago, IL 60619",1500,House,3.5,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-3-full-bathroom-rental-House/4225725,41.7232,-87.6059,POINT (-87.60590000000001 41.7232),170314409002,IL,Cook,Chicago,Burnside,137634,2016,1.65,4.95,0.01499605367008682,0.09720062208398134
120,"7346 S Yale Ave 1, Chicago, IL 60621",1000,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4225729,41.7603,-87.6312,POINT (-87.63120000000001 41.7603),170316911002,IL,Cook,Chicago,Englewood,138261,2016,3.11,6.22,-0.018268467037331215,0.0744336569579288
121,"7346 S Yale Ave 2, Chicago, IL 60621",1000,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4225731,41.7603,-87.6312,POINT (-87.63120000000001 41.7603),170316911002,IL,Cook,Chicago,Englewood,138261,2016,3.11,6.22,-0.018268467037331215,0.0744336569579288
122,"1541 S Kostner Ave 1, Chicago, IL 60623",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4226320,41.859354,-87.734396,POINT (-87.734396 41.859354),170312909003,IL,Cook,Chicago,Archer Heights,269568,2016,1.68,6.38,-0.015256588072122053,0.06267605633802817
123,"9528 S Avenue N 1, Chicago, IL 60617",900,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4228732,41.7224327,-87.5389131,POINT (-87.5389131 41.7224327),170315202001,IL,Cook,Chicago,East Side,138166,2016,1.41,6.1,0.04523026315789474,0.10700236034618411
124,"7615 S Morgan St B, Chicago, IL 60620",1100,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4229161,41.755539,-87.64865,POINT (-87.64865 41.755539),170317102002,IL,Cook,Chicago,Gresham,269571,2016,4.0,8.0,-0.0031007751937984496,0.09720062208398134
125,"7409 S Yates Blvd Yates, Chicago, IL 60649",680,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4229262,41.7604,-87.566,POINT (-87.566 41.7604),170314313021,IL,Cook,Chicago,South Shore,269608,2016,2.96,8.52,-0.028191072826938137,0.038678485092667206
126,"7439 S Harvard Ave , Chicago, IL 60621",1000,Apt,1.0,4.0,Yes,Available Now,(773) 317-3767,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4231039,41.7587,-87.6329,POINT (-87.63290000000001 41.7587),170316911003,IL,Cook,Chicago,Englewood,138261,2016,4.69,10.8,-0.018268467037331215,0.0744336569579288
127,"5953 S Prairie Ave , Chicago, IL 60637",1200,Townhouse,1.5,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Townhouse-Villa/4235267,41.786,-87.6185,POINT (-87.6185 41.786),170318345001,IL,Cook,Chicago,Washington Park,275927,2016,3.0,7.07,-0.03381294964028777,0.0387192851824274
128,"4510 S Lowe Ave 1f, Chicago, IL 60609",950,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4235275,41.8123,-87.6421,POINT (-87.6421 41.8123),170318426003,IL,Cook,Chicago,Canaryville,403340,2016,2.08,3.47,-0.01406563965170797,0.11548913043478261
