,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID
4155736,"1133 W 110th Pl , Chicago, IL 60643",1500,House,2.0,5.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4155736,41.6929,-87.651,POINT (-87.651 41.6929),170317501004,IL,Cook,Chicago,Morgan Park,269595
4156258,"1249 W 108th Pl , Chicago, IL 60643",950,House,2.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-House/4156258,41.6965,-87.6542,POINT (-87.6542 41.6965),170317501004,IL,Cook,Chicago,Morgan Park,269595
4158429,"640 N Troy St 2, Chicago, IL 60612",1000,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4158429,41.893132,-87.705579,POINT (-87.705579 41.893132),170318367002,IL,Cook,Chicago,East Garfield Park,269577
4159303,"8109 S Muskegon Ave 1, Chicago, IL 60617",1100,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4159303,41.7479,-87.5549,POINT (-87.5549 41.7479),170314603024,IL,Cook,Chicago,South Chicago,140437
4160923,"7111 S Eberhart Ave 1fl, Chicago, IL 60619",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4160923,41.7653,-87.6125,POINT (-87.6125 41.7653),170316909004,IL,Cook,Chicago,Park Manor,403356
4172183,"1347 S Avers Ave 1, Chicago, IL 60623",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4172183,41.863,-87.7211,POINT (-87.72110000000001 41.863),170318387001,IL,Cook,Chicago,Archer Heights,269568
4175158,"3617 W Grenshaw St  2, Chicago, IL 60624",1250,Apt,1.0,3.0,Yes,Available Now,(312) 434-6976,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4175158,41.8671,-87.7162,POINT (-87.7162 41.8671),170318430001,IL,Cook,Chicago,Homan Square,403327
4177197,"6618 S Maryland Ave 2, Chicago, IL 60637",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4177197,41.774361,-87.604922,POINT (-87.604922 41.774361),170314208002,IL,Cook,Chicago,Woodlawn,276138
4180384,"1547 S Kolin Ave Apt, Chicago, IL 60623",1100,Apt,1.0,2.0,Yes,Available Now,(312) 434-6976,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4180384,41.8592,-87.7333,POINT (-87.7333 41.8592),170312909003,IL,Cook,Chicago,Archer Heights,269568
4186196,"7020 S Stewart Ave 1, Chicago, IL 60621",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4186196,41.7664479,-87.634343,POINT (-87.634343 41.7664479),170316903002,IL,Cook,Chicago,Englewood,138261
4186729,"3717 W Ohio St 2, Chicago, IL 60624",1200,Apt,1.0,3.0,Yes,Available Now,(708) 749-8000,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4186729,41.8915,-87.7193,POINT (-87.7193 41.8915),170312315005,IL,Cook,Chicago,East Garfield Park,269577
4187220,"5842 S May St , Chicago, IL 60621",1250,Apt,1.0,5.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-Apt/4187220,41.787401,-87.653844,POINT (-87.65384400000001 41.787401),170316805002,IL,Cook,Chicago,Englewood,138261
4188415,"8040 S Maryland Ave 3, Chicago, IL 60619",1075,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4188415,41.748245,-87.604218,POINT (-87.604218 41.748245),170314401014,IL,Cook,Chicago,East Chatham,403360
4188550,"636 N Lavergne Ave 2n, Chicago, IL 60644",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4188550,41.8924258,-87.7506069,POINT (-87.75060689999999 41.8924258),170312516001,IL,Cook,Chicago,South Austin,403120
4191152,"4926 S Vincennes Ave , Chicago, IL 60615",1500,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4191152,41.8049469,-87.6138569,POINT (-87.6138569 41.8049469),170313819001,IL,Cook,Chicago,Bronzeville,403145
4193334,"8200 S Maryland Ave , Chicago, IL 60619",1025,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4193334,41.745601,-87.604151,POINT (-87.604151 41.745601),170314401024,IL,Cook,Chicago,East Chatham,403360
4193335,"8200 S Maryland Ave , Chicago, IL 60619",925,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4193335,41.745601,-87.604151,POINT (-87.604151 41.745601),170314401024,IL,Cook,Chicago,East Chatham,403360
4194938,"8929 S Buffalo Ave 1, Chicago, IL 60617",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4194938,41.732903,-87.543948,POINT (-87.543948 41.732903),170318339001,IL,Cook,Chicago,South Chicago,140437
4198402,"5437 S Laflin St , Chicago, IL 60609",1050,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4198402,41.7948,-87.662,POINT (-87.66200000000001 41.7948),170316119001,IL,Cook,Chicago,Back of the Yards,403146
4198409,"11807 S Emerald Ave , Chicago, IL 60628",1250,House,2.0,5.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4198409,41.6794,-87.6404,POINT (-87.6404 41.6794),170315302003,IL,Cook,Chicago,West Pullman,140913
4198412,"8006 S Ingleside Ave , Chicago, IL 60619",1400,House,2.0,5.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4198412,41.7492,-87.6018,POINT (-87.6018 41.7492),170314401014,IL,Cook,Chicago,East Chatham,403360
4198415,"7822 S Ingleside Ave , Chicago, IL 60619",1300,House,2.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4198415,41.7524,-87.6019,POINT (-87.6019 41.7524),170316915003,IL,Cook,Chicago,Grand Crossing,276349
4198417,"8622 S Marquette Ave , Chicago, IL 60617",1400,House,2.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4198417,41.7383,-87.5591,POINT (-87.5591 41.7383),170314603012,IL,Cook,Chicago,South Chicago,140437
4198418,"3640 W Thomas St , Chicago, IL 60651",950,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4198418,41.901038,-87.718187,POINT (-87.718187 41.901038),170312312001,IL,Cook,Chicago,Humboldt Park,269585
4200448,"7715 S South Shore Dr , Chicago, IL 60649",780,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4200448,41.7567,-87.5529,POINT (-87.55289999999999 41.7567),170314314003,IL,Cook,Chicago,South Shore,269608
4204761,"646 W 61st St 1  , Chicago, IL 60621",1200,Apt,1.5,4.0,Yes,Available Now,(708) 257-6009,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-Apt/4204761,41.7837,-87.6419,POINT (-87.64190000000001 41.7837),170318348003,IL,Cook,Chicago,Englewood,138261
4205319,"3509 S Western Blvd 2, Chicago, IL 60609",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4205319,41.829962,-87.684023,POINT (-87.684023 41.829962),170315905001,IL,Cook,Chicago,McKinley Park,139408
4205392,"1208 W 52nd St 1, Chicago, IL 60609",950,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4205392,41.799874,-87.6554589,POINT (-87.6554589 41.799874),170316119002,IL,Cook,Chicago,Back of the Yards,403146
4207065,"5953 S Elizabeth St 2, Chicago, IL 60636",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4207065,41.785335,-87.655514,POINT (-87.655514 41.785335),170316709001,IL,Cook,Chicago,Englewood,138261
4208623,"6955 S Maplewood Ave 1, Chicago, IL 60629",850,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4208623,41.7667,-87.687,POINT (-87.687 41.7667),170316609002,IL,Cook,Chicago,Lithuanian Plaza,403339
4208937,"1630 S Karlov Ave 3, Chicago, IL 60623",1290,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4208937,41.857855,-87.727712,POINT (-87.727712 41.857855),170312925001,IL,Cook,Chicago,Archer Heights,269568
4216546,"7822 S Ingleside Ave , Chicago, IL 60619",1300,House,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-House/4216546,41.7524,-87.6019,POINT (-87.6019 41.7524),170316915003,IL,Cook,Chicago,Grand Crossing,276349
4216551,"11741 S Sangamon St 2, Chicago, IL 60643",1300,Apt,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4216551,41.6802,-87.6453,POINT (-87.64530000000001 41.6802),170315303001,IL,Cook,Chicago,West Pullman,140913
4216558,"12354 S Lowe Ave , Chicago, IL 60628",1300,House,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4216558,41.669,-87.6383,POINT (-87.6383 41.669),170315305032,IL,Cook,Chicago,West Pullman,140913
4216570,"12231 S Loomis St , Chicago, IL 60643",1300,House,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-House/4216570,41.6712,-87.656,POINT (-87.65600000000001 41.6712),170315304002,IL,Cook,Chicago,West Pullman,140913
4216591,"3638 W Thomas St 1, Chicago, IL 60651",950,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4216591,41.90104,-87.717954,POINT (-87.71795400000001 41.90104),170312312001,IL,Cook,Chicago,Humboldt Park,269585
4216608,"8954 S Bishop St , Chicago, IL 60620",1300,House,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4216608,41.7306,-87.6595,POINT (-87.65949999999999 41.7306),170317302014,IL,Cook,Chicago,Brainerd,403378
4217122,"1735 W 79th St , Chicago, IL 60620",755,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4217122,41.7501,-87.6673,POINT (-87.6673 41.7501),170317105002,IL,Cook,Chicago,Gresham,269571
4218995,"5455 S Ingleside Ave 2w, Chicago, IL 60615",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4218995,41.7961,-87.6023,POINT (-87.6023 41.7961),170314105001,IL,Cook,Chicago,Hyde Park,269586
4225725,"9421 S Burnside Ave , Chicago, IL 60619",1500,House,3.5,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-3-full-bathroom-rental-House/4225725,41.7232,-87.6059,POINT (-87.60590000000001 41.7232),170314409002,IL,Cook,Chicago,Burnside,137634
4225729,"7346 S Yale Ave 1, Chicago, IL 60621",1000,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4225729,41.7603,-87.6312,POINT (-87.63120000000001 41.7603),170316911002,IL,Cook,Chicago,Englewood,138261
4225731,"7346 S Yale Ave 2, Chicago, IL 60621",1000,Apt,1.0,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4225731,41.7603,-87.6312,POINT (-87.63120000000001 41.7603),170316911002,IL,Cook,Chicago,Englewood,138261
4226320,"1541 S Kostner Ave 1, Chicago, IL 60623",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4226320,41.859354,-87.734396,POINT (-87.734396 41.859354),170312909003,IL,Cook,Chicago,Archer Heights,269568
4228732,"9528 S Avenue N 1, Chicago, IL 60617",900,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4228732,41.7224327,-87.5389131,POINT (-87.5389131 41.7224327),170315202001,IL,Cook,Chicago,East Side,138166
4229161,"7615 S Morgan St B, Chicago, IL 60620",1100,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4229161,41.755539,-87.64865,POINT (-87.64865 41.755539),170317102002,IL,Cook,Chicago,Gresham,269571
4229262,"7409 S Yates Blvd Yates, Chicago, IL 60649",680,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4229262,41.7604,-87.566,POINT (-87.566 41.7604),170314313021,IL,Cook,Chicago,South Shore,269608
4231039,"7439 S Harvard Ave , Chicago, IL 60621",1000,Apt,1.0,4.0,Yes,Available Now,(773) 317-3767,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4231039,41.7587,-87.6329,POINT (-87.63290000000001 41.7587),170316911003,IL,Cook,Chicago,Englewood,138261
4235267,"5953 S Prairie Ave , Chicago, IL 60637",1200,Townhouse,1.5,3.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Townhouse-Villa/4235267,41.786,-87.6185,POINT (-87.6185 41.786),170318345001,IL,Cook,Chicago,Washington Park,275927
4235275,"4510 S Lowe Ave 1f, Chicago, IL 60609",950,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4235275,41.8123,-87.6421,POINT (-87.6421 41.8123),170318426003,IL,Cook,Chicago,Canaryville,403340
4235277,"4510 S Lowe Ave 1r, Chicago, IL 60609",800,Apt,1.0,1.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4235277,41.8123,-87.6421,POINT (-87.6421 41.8123),170318426003,IL,Cook,Chicago,Canaryville,403340
4235279,"4510 S Lowe Ave 2, Chicago, IL 60609",1350,Apt,1.5,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-Apt/4235279,41.8123,-87.6421,POINT (-87.6421 41.8123),170318426003,IL,Cook,Chicago,Canaryville,403340
4235281,"7807 S Burnham Ave , Chicago, IL 60649",1600,House,2.0,6.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4235281,41.7533,-87.5566,POINT (-87.5566 41.7533),170314313011,IL,Cook,Chicago,South Shore,269608
4235356,"8138 S Escanaba Ave , Chicago, IL 60617",1400,House,2.0,5.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4235356,41.7471,-87.5544,POINT (-87.5544 41.7471),170314603024,IL,Cook,Chicago,South Chicago,140437
4240747,"7325 S Luella Ave , Chicago, IL 60649",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4240747,41.7618,-87.5697,POINT (-87.5697 41.7618),170314308001,IL,Cook,Chicago,South Shore,269608
4242043,"8106 S Coles Ave , Chicago, IL 60617",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4242043,41.748022,-87.549528,POINT (-87.549528 41.748022),170314601003,IL,Cook,Chicago,South Chicago,140437
4244305,"8001 S Marshfield Ave , Chicago, IL 60620",735,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4244305,41.7484,-87.6642,POINT (-87.66419999999999 41.7484),170317105001,IL,Cook,Chicago,Gresham,269571
4244350,"7263 S Coles Ave , Chicago, IL 60649",930,Apt,1.0,2.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4244350,41.7636,-87.5621,POINT (-87.5621 41.7636),170314307001,IL,Cook,Chicago,South Shore,269608
4244920,"5566 W Van Buren St 3, Chicago, IL 60644",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4244920,41.8747375,-87.7642785,POINT (-87.7642785 41.8747375),170312521022,IL,Cook,Chicago,South Austin,403120
4249712,"11111 S Vernon Ave , Chicago, IL 60628",790,Apt,1.0,1.0,Yes,Available Now,(312) 361-3145,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4249712,41.6923,-87.6121,POINT (-87.6121 41.6923),170314914001,IL,Cook,Chicago,Roseland,275251
4251059,"7625 S Yates Blvd Several, Chicago, IL 60649",1250,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4251059,41.756358,-87.565956,POINT (-87.565956 41.756358),170314313023,IL,Cook,Chicago,South Shore,269608
4251086,"2912 W Marquette Rd , Chicago, IL 60629",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4251086,41.772,-87.6962,POINT (-87.6962 41.772),170316608004,IL,Cook,Chicago,Marquette Park,403148
4256793,"9911 S Hoxie Ave , Chicago, IL 60617",1000,Apt,1.0,2.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4256793,41.715,-87.5606,POINT (-87.56059999999999 41.715),170315102003,IL,Cook,Chicago,Hegewisch,138732
4256797,"7827 S Marquette Ave , Chicago, IL 60649",1050,Apt,1.0,4.0,Yes,Available Now,(773) 961-4367,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4256797,41.7529,-87.558,POINT (-87.55800000000001 41.7529),170314313011,IL,Cook,Chicago,South Shore,269608
4260904,"1956 E 73rd Pl Apt 2 , Chicago, IL 60649",1350,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4260904,41.7628,-87.577,POINT (-87.577 41.7628),170314305001,IL,Cook,Chicago,South Shore,269608
4263171,"11658 S Carpenter St , Chicago, IL 60643",1400,House,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-House/4263171,41.6815,-87.6485,POINT (-87.6485 41.6815),170315303002,IL,Cook,Chicago,West Pullman,140913
4263530,"5132 W Van Buren St 1, Chicago, IL 60644",1300,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4263530,41.875114,-87.7546519,POINT (-87.7546519 41.875114),170312522013,IL,Cook,Chicago,South Austin,403120
4266807,"11429 S Calumet Ave , Chicago, IL 60628",900,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4266807,41.686372,-87.614053,POINT (-87.614053 41.686372),170314914003,IL,Cook,Chicago,Roseland,275251
4266815,"7800 S Paulina St , Chicago, IL 60620",750,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4266815,41.751968,-87.666245,POINT (-87.666245 41.751968),170317104002,IL,Cook,Chicago,Gresham,269571
4269461,"7255 S Constance Ave 3, Chicago, IL 60649",695,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4269461,41.7629523,-87.5804993,POINT (-87.5804993 41.7629523),170314305002,IL,Cook,Chicago,South Shore,269608
4271580,"10501 S Avenue  2, Chicago, IL 60617",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4271580,41.7446979,-87.5491004,POINT (-87.5491004 41.7446979),170314601004,IL,Cook,Chicago,South Chicago,140437
4271988,"142 E 114th Pl 2, Chicago, IL 60628",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4271988,41.686524,-87.619188,POINT (-87.61918799999999 41.686524),170314914002,IL,Cook,Chicago,Roseland,275251
